"","pid","qa001b","gender","dispatch","qg12","qg10","qg1001","qg901","qg702","qn4003","qg401","qg406","qg15","qn10025","qn6011","qn6014","qn6018","qea0","qp605","qu201","qu202","qu802","qu702","w01","kwa2_b_1","qn203","qn4001","qn201_b_1","qn202"
"1087",284420551,NA,1,"Contract",0,1,1200,NA,NA,1,5,4,78,3,5,5,3,2,"城镇治疗",1,1,3,1,7,NA,5,1,7,7
"1088",284438581,NA,1,"Contract",75000,1,980,1800,NA,1,2,4,2,7,7,6,7,2,"城镇治疗",1,1,5,1,6,NA,5,NA,0,3
"1089",288253501,NA,1,"Contract",54000,5,NA,NA,NA,5,4,4,78,6,7,5,8,2,"新型农村",1,5,5,1,4,NA,5,5,0,7
"1090",288269501,NA,0,"Contract",42000,5,NA,200,2000,5,2,3,78,5,8,7,7,2,"新型农村",1,1,5,1,7,NA,5,5,0,7
"1091",288358431,NA,0,"Contract",25000,1,100,400,2000,5,2,2,78,3,9,5,5,2,"城镇治疗",1,1,3,1,6,NA,5,5,0,0
"1092",289268501,NA,1,"Contract",150000,5,NA,500,NA,5,4,4,78,6,7,6,8,2,"城镇治疗",1,1,5,NA,8,NA,5,NA,0,7
"1093",291412551,NA,1,"Contract",56400,5,NA,NA,NA,5,4,4,78,7,6,10,6,2,"新型农村",1,5,5,3,4,NA,5,5,0,7
"1094",291956501,NA,1,"Contract",3e+05,1,250,750,NA,5,4,5,78,9,8,6,7,2,"城镇治疗",1,1,5,1,6,NA,5,5,3,7
"1095",294473501,NA,1,"Contract",78000,5,NA,120,NA,5,4,4,79,5,5,8,7,2,"新型农村",1,5,5,1,4,NA,5,5,1,5
"1096",295643551,NA,0,"Dispatch",NA,5,NA,NA,NA,5,4,4,78,5,10,9,8,2,"新型农村",1,5,5,7,4,NA,5,5,4,7
"1097",301810431,NA,1,"Contract",36000,5,NA,300,NA,1,2,3,78,5,5,4,3,2,"城镇居民",1,1,5,1,5,NA,5,5,7,0
"1098",310004101,NA,1,"Contract",72000,5,NA,0,NA,5,2,2,79,5,7,7,8,2,"一无所有",1,1,5,1,5,NA,5,5,0,7
"1099",310007102,NA,0,"Contract",42000,5,NA,0,NA,5,3,3,78,5,5,5,5,2,"城镇居民",1,1,3,7,NA,NA,5,5,2,7
"1100",310020101,NA,1,"Contract",144000,1,500,3500,500,5,4,4,78,1,7,6,7,2,"城镇居民",1,1,5,1,7,NA,5,5,0,7
"1101",310020431,NA,0,"Contract",44400,1,324,1300,NA,5,4,4,78,5,8,7,6,2,"城镇居民",1,1,3,1,5,NA,5,5,0,5
"1102",310035104,NA,1,"Contract",60000,1,440,1100,NA,5,4,4,78,5,9,8,8,2,"城镇治疗",1,1,4,1,7,NA,5,NA,0,7
"1103",310041103,NA,0,"Contract",83760,1,350,550,NA,5,4,3,78,5,6,5,7,2,"城镇治疗",1,1,4,1,7,NA,5,5,7,7
"1104",310073431,NA,1,"Contract",130000,1,800,3400,2600,5,4,4,2,4,2,9,2,2,"城镇治疗",1,1,5,1,4,NA,5,5,0,7
"1105",310092103,NA,1,"Contract",90000,1,500,500,NA,1,4,4,78,5,5,10,10,1,"城镇居民",1,1,5,3,7,NA,5,5,7,7
"1106",310101101,NA,1,"Contract",41000,1,500,800,1000,1,4,4,79,6,7,7,7,2,"城镇治疗",1,5,4,7,NA,NA,5,5,6,7
"1107",310101103,NA,0,"Contract",42000,5,NA,0,NA,5,3,3,79,5,7,7,6,2,"城镇治疗",1,1,3,7,4,NA,5,5,1,2
"1108",310117101,NA,0,"Contract",60000,1,500,750,NA,1,4,4,78,5,6,5,4,2,"城镇治疗",1,1,5,NA,NA,NA,5,5,0,7
"1109",310169101,NA,1,"Dispatch",NA,NA,NA,NA,NA,1,4,4,79,5,4,8,6,2,"城镇居民",1,1,4,NA,NA,NA,5,5,3,3
"1110",310169103,NA,0,"Dispatch",NA,NA,NA,NA,NA,5,4,4,78,4,6,8,6,2,"城镇治疗",1,1,4,NA,7,NA,5,NA,0,0
"1111",310183102,NA,1,"Contract",45000,1,2450,NA,NA,1,4,2,78,5,10,2,0,2,"城镇治疗",1,5,4,1,NA,NA,5,5,7,2
"1112",310183103,NA,0,"Contract",30000,5,NA,NA,NA,5,3,4,79,3,10,8,8,2,"城镇治疗",1,5,5,7,NA,NA,5,5,7,3
"1113",310203101,NA,0,"Contract",20000,5,NA,0,1250,5,3,3,79,3,10,5,6,2,"城镇居民",1,1,3,NA,NA,NA,5,5,3,3
"1114",310206101,NA,1,"Contract",1e+05,1,NA,NA,NA,1,4,5,78,5,5,7,5,2,"城镇治疗",1,1,5,2,7,NA,5,5,0,5
"1115",310288102,NA,1,"Dispatch",61000,1,100,350,NA,5,2,4,78,6,7,3,8,2,"城镇治疗",1,5,5,NA,NA,NA,5,NA,7,7
"1116",310294104,NA,0,"Contract",1e+05,1,400,1000,NA,1,4,5,78,8,7,7,8,2,"城镇治疗",1,1,4,1,6,NA,5,5,3,4
"1117",310306101,NA,1,"Contract",130000,1,900,900,5000,1,4,3,79,6,7,7,8,2,"城镇治疗",1,1,5,1,7,NA,5,1,5,7
"1118",310306102,NA,0,"Contract",110000,1,273,500,200,5,4,4,79,5,10,7,5,2,"城镇治疗",1,1,5,1,7,NA,5,5,2,7
"1119",310332102,NA,1,"Contract",15000,1,500,2000,NA,5,2,5,78,0,10,10,10,2,"城镇居民",1,1,5,NA,NA,NA,1,NA,7,3
"1120",310334103,NA,1,"Contract",15000,1,NA,1200,NA,5,3,4,78,1,8,10,8,1,"城镇治疗",1,5,5,1,5,NA,5,5,2,2
"1121",310347102,NA,1,"Contract",5e+05,1,NA,NA,NA,5,4,4,78,0,10,10,10,1,"城镇治疗",1,1,5,1,7,NA,5,5,0,7
"1122",310351103,NA,0,"Contract",NA,NA,NA,NA,NA,5,3,4,78,2,9,6,6,2,"城镇居民",5,5,1,NA,NA,NA,NA,5,7,NA
"1123",310362106,NA,0,"Dispatch",30000,1,165,185,NA,1,4,4,78,5,9,5,6,2,"城镇治疗",1,1,4,1,4,2,5,5,1,7
"1124",310373103,NA,1,"Contract",2e+05,1,2000,NA,1000,5,4,4,78,4,7,7,6,2,"城镇治疗",1,1,4,1,8,NA,5,NA,3,5
"1125",310373431,NA,0,"Contract",1e+05,1,800,1500,5500,5,4,4,78,6,6,7,7,2,"城镇治疗",1,1,4,1,7,NA,5,5,2,4
"1126",310381102,NA,1,"Contract",NA,NA,NA,NA,NA,1,3,4,78,7,3,3,2,2,"城镇治疗",1,1,1,NA,NA,NA,5,5,7,0
"1127",310389101,NA,0,"Dispatch",60000,1,500,1000,NA,5,4,4,78,2,7,6,6,2,"公费治疗",1,1,5,1,7,NA,5,NA,0,7
"1128",310391104,NA,1,"Dispatch",60000,1,300,1500,NA,5,2,4,79,0,10,10,10,1,"城镇治疗",1,1,5,1,5,NA,1,5,3,7
"1129",310462581,NA,1,"Contract",104000,1,NA,NA,NA,5,4,4,79,5,5,6,7,4,"城镇治疗",1,1,5,1,5,NA,5,5,4,4
"1130",310466101,NA,1,"Contract",120000,5,NA,0,NA,5,3,3,79,7,4,5,7,2,"城镇治疗",1,1,3,1,7,NA,5,NA,2,6
"1131",310466102,NA,0,"Contract",90000,1,NA,0,NA,5,3,3,78,5,6,8,8,2,"城镇治疗",1,1,3,1,7,NA,5,5,2,7
"1132",310505102,NA,1,"Contract",NA,1,NA,NA,NA,5,4,4,3,8,8,8,8,2,NA,1,1,4,1,4,NA,5,5,7,7
"1133",310506101,NA,1,"Contract",24000,5,NA,NA,NA,1,3,3,79,5,10,10,8,5,"城镇居民",5,5,5,NA,NA,NA,NA,5,3,NA
"1134",310506102,NA,1,"Contract",97000,1,600,1600,2000,1,4,4,1,4,6,6,4,2,"公费治疗",1,1,4,2,7,77,5,5,7,7
"1135",310506601,NA,0,"Dispatch",60000,1,300,500,NA,5,2,2,78,5,7,8,6,2,"一无所有",1,1,5,NA,6,NA,5,5,5,4
"1136",310513103,NA,0,"Dispatch",NA,NA,NA,NA,NA,5,3,3,79,8,6,7,7,2,"城镇治疗",1,5,3,NA,NA,NA,5,5,7,2
"1137",310530103,NA,0,"Dispatch",36000,5,NA,NA,NA,5,4,4,79,8,7,8,7,2,"一无所有",1,5,3,7,4,NA,5,5,7,7
"1138",310547101,NA,0,"Contract",1e+05,1,800,2000,NA,1,4,4,78,7,8,4,6,2,"公费治疗",1,1,5,1,6,NA,5,5,7,7
"1139",310548101,NA,0,"Contract",30000,1,0,0,10000,5,3,4,79,5,5,5,5,2,"城镇居民",1,5,3,NA,NA,NA,5,5,7,0
"1140",310548431,NA,1,"Contract",50000,1,500,800,1000,5,3,3,78,0,10,10,5,2,"城镇治疗",1,5,3,5,NA,NA,5,5,5,7
"1141",310560101,NA,1,"Dispatch",50000,1,300,NA,1000,5,5,5,78,8,5,5,6,2,"城镇居民",1,1,5,NA,4,NA,5,5,7,0
"1142",310560102,NA,0,"Contract",3e+05,5,NA,500,1000,5,4,5,79,2,10,8,8,2,"城镇治疗",1,1,3,1,7,NA,5,5,2,7
"1143",310563101,NA,1,"Dispatch",NA,NA,NA,NA,NA,5,2,4,79,3,0,5,5,5,"城镇居民",1,5,3,NA,NA,NA,5,5,3,0
"1144",310568101,NA,1,"Contract",1e+05,1,1400,2000,NA,1,4,4,78,7,7,8,8,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,0
"1145",310576103,NA,1,"Dispatch",30000,1,200,NA,NA,5,2,2,79,3,10,6,2,2,"城镇治疗",5,5,1,NA,5,4,NA,5,4,NA
"1146",310584101,NA,0,"Contract",NA,NA,NA,NA,NA,5,3,2,79,2,10,7,3,2,"一无所有",1,5,5,NA,4,NA,5,5,0,2
"1147",310587101,NA,1,"Contract",70000,1,700,3000,4000,1,4,4,78,6,5,7,6,2,"城镇治疗",1,1,3,3,5,NA,5,NA,5,5
"1148",310587102,NA,0,"Contract",250000,1,NA,NA,NA,5,4,4,78,5,10,5,10,2,"公费治疗",1,1,5,1,5,NA,5,5,0,2
"1149",310592103,NA,0,"Contract",NA,NA,NA,NA,NA,1,3,3,78,NA,NA,10,10,5,"城镇居民",5,5,1,NA,3,NA,NA,5,4,NA
"1150",310610101,NA,1,"Contract",NA,NA,NA,NA,NA,1,1,2,79,6,7,4,5,2,"城镇治疗",1,1,4,NA,NA,NA,5,5,7,7
"1151",310620551,NA,0,"Contract",NA,NA,NA,NA,NA,5,4,4,79,5,3,5,5,1,"公费治疗",1,1,4,1,5,NA,5,5,7,7
"1152",310674103,NA,1,"Dispatch",28800,1,0,0,NA,5,4,4,79,5,10,10,5,2,"城镇治疗",1,5,5,7,NA,NA,5,5,1,7
"1153",310677104,NA,1,"Contract",50000,1,350,800,NA,5,4,4,78,0,10,10,6,1,"城镇治疗",1,1,5,1,7,77,5,5,0,7
"1154",310678103,NA,0,"Contract",1e+05,1,560,700,NA,1,4,4,78,3,4,8,5,2,"城镇治疗",1,1,5,1,7,NA,1,5,0,7
"1155",310681103,NA,1,"Contract",40000,1,200,600,NA,5,1,1,78,0,10,5,5,2,"城镇治疗",1,1,5,7,NA,NA,1,5,1,7
"1156",310690103,NA,1,"Dispatch",50000,1,550,500,300,5,4,4,78,6,8,6,8,1,"城镇治疗",1,1,5,1,6,NA,5,5,4,2
"1157",310699103,NA,0,"Contract",60000,1,NA,NA,NA,5,4,4,79,6,6,6,7,2,NA,1,1,5,2,6,NA,5,5,1,3
"1158",310705102,NA,0,"Dispatch",48000,1,220,620,NA,5,5,5,78,1,10,10,10,2,"城镇治疗",1,5,5,1,NA,NA,5,5,3,3
"1159",310705103,NA,1,"Contract",12000,1,NA,NA,NA,5,4,5,78,4,10,8,5,1,"城镇治疗",1,1,5,1,5,NA,5,5,0,0
"1160",310709102,NA,1,"Dispatch",90000,1,1000,400,6000,1,2,4,79,6,8,7,7,1,"城镇治疗",1,1,5,1,9,NA,5,5,0,7
"1161",310714101,NA,0,"Contract",7000,5,NA,NA,NA,5,4,4,78,5,10,8,10,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,1
"1162",310761103,NA,1,"Dispatch",60000,NA,NA,500,NA,5,3,3,78,5,6,7,5,1,NA,1,1,5,1,6,NA,5,5,2,3
"1163",310763101,NA,0,"Dispatch",NA,NA,NA,NA,NA,5,5,5,78,10,10,0,5,4,"一无所有",5,5,5,NA,NA,NA,NA,5,0,NA
"1164",310771101,NA,1,"Dispatch",NA,NA,NA,NA,NA,1,3,3,78,3,8,8,7,2,"城镇治疗",1,1,4,NA,NA,NA,5,5,7,7
"1165",310771102,NA,0,"Dispatch",30000,5,NA,NA,NA,5,4,4,79,2,4,5,4,2,"城镇治疗",1,5,4,NA,NA,NA,5,5,7,7
"1166",310774103,NA,1,"Dispatch",50000,1,612,400,NA,5,3,3,78,5,10,9,8,2,"城镇治疗",1,5,3,7,NA,NA,5,5,0,7
"1167",310778101,NA,1,"Contract",NA,NA,NA,NA,NA,5,3,3,79,5,10,9,10,2,"新型农村",1,5,4,2,4,NA,5,5,3,4
"1168",310779102,NA,0,"Contract",0,5,NA,NA,NA,5,4,3,79,5,NA,8,5,4,"城镇居民",5,5,3,NA,NA,NA,NA,5,0,NA
"1169",310783103,NA,0,"Contract",NA,NA,NA,NA,NA,5,4,4,78,5,7,8,5,2,"城镇居民",1,1,5,1,6,NA,5,5,0,7
"1170",310795101,NA,0,"Contract",42000,5,NA,NA,NA,5,4,4,78,8,7,8,8,2,"新型农村",1,5,5,7,NA,NA,5,5,0,7
"1171",310798101,NA,1,"Dispatch",NA,NA,NA,NA,NA,5,3,3,79,5,3,5,2,2,"城镇治疗",5,5,1,NA,NA,NA,NA,5,7,NA
"1172",310801431,NA,0,"Contract",63000,1,660,660,NA,1,2,2,78,6,8,8,6,2,"城镇治疗",1,1,5,3,7,NA,5,5,4,7
"1173",310805103,NA,1,"Contract",115000,1,NA,NA,NA,5,4,4,78,6,3,9,8,1,"城镇治疗",1,1,5,1,6,NA,5,5,0,7
"1174",310812102,NA,1,"Contract",24000,5,NA,5500,NA,5,1,1,79,0,NA,10,10,4,"一无所有",5,5,1,NA,NA,NA,NA,5,7,NA
"1175",310827101,NA,0,"Contract",NA,NA,NA,NA,NA,5,3,3,78,4,9,6,6,2,"城镇治疗",1,1,3,NA,NA,NA,5,5,2,7
"1176",310827102,NA,1,"Contract",80000,1,700,NA,NA,5,4,4,78,8,6,7,6,2,"城镇治疗",1,1,4,2,7,NA,5,5,0,7
"1177",310835102,NA,1,"Dispatch",51000,1,300,300,NA,1,2,3,78,1,10,10,8,1,"城镇治疗",1,1,5,1,5,NA,5,5,0,7
"1178",310841103,NA,0,"Contract",60000,5,NA,NA,800,5,4,4,78,8,5,5,3,1,NA,1,5,3,1,5,NA,5,5,0,0
"1179",310855101,NA,1,"Dispatch",36000,1,0,0,NA,5,2,2,78,3,7,6,2,2,"城镇治疗",1,5,4,7,NA,NA,5,5,0,7
"1180",310862103,NA,1,"Contract",9600,1,800,1000,NA,5,4,4,78,5,7,7,9,1,"城镇治疗",1,1,5,1,8,77,5,5,2,7
"1181",310864103,NA,0,"Dispatch",50000,5,NA,1000,NA,5,1,1,79,5,10,6,10,1,"城镇居民",1,1,5,7,7,NA,5,NA,0,7
"1182",310869107,NA,0,"Contract",42000,1,300,400,NA,1,2,4,78,1,10,8,9,2,"新型农村",1,5,1,7,5,NA,5,5,0,5
"1183",310871102,NA,0,"Contract",2600,1,160,113,NA,1,4,4,78,5,7,3,6,2,"城镇治疗",1,5,5,7,NA,NA,5,5,0,3
"1184",310874102,NA,0,"Dispatch",36000,1,NA,NA,NA,5,3,3,78,5,7,7,7,2,"城镇居民",1,1,4,7,NA,NA,5,5,7,7
"1185",310874103,NA,0,"Contract",120000,1,NA,NA,NA,5,4,4,1,5,10,8,9,2,NA,1,1,5,1,7,NA,5,5,3,7
"1186",310879103,NA,0,"Contract",72000,1,2800,1000,NA,5,1,2,78,0,10,5,8,1,"城镇治疗",1,1,5,2,6,NA,5,5,0,2
"1187",310890103,NA,1,"Contract",13800,1,490,255,200,1,3,2,78,10,9,2,5,2,"城镇治疗",1,1,3,1,6,NA,5,5,2,2
"1188",310890431,NA,0,"Contract",72000,1,0,0,NA,1,3,4,78,5,10,7,8,2,"城镇治疗",1,1,5,1,7,NA,5,5,7,0
"1189",310898102,NA,1,"Dispatch",67650,1,273,450,NA,1,3,4,78,2,7,6,7,2,"城镇居民",1,1,4,7,NA,NA,5,5,7,7
"1190",310898103,NA,0,"Contract",4000,1,NA,NA,NA,5,5,5,78,6,6,4,2,1,"城镇居民",1,1,3,3,5,77,5,5,7,2
"1191",310898581,NA,0,"Contract",2e+05,1,650,600,500,5,5,4,1,3,6,6,10,2,"公费治疗",1,1,4,1,7,NA,5,5,1,3
"1192",310910101,NA,1,"Dispatch",30000,1,NA,NA,NA,5,2,2,1,NA,NA,7,8,1,NA,1,1,5,1,7,NA,5,5,0,7
"1193",310913101,NA,0,"Contract",10000,5,NA,NA,NA,1,2,3,79,3,6,8,5,2,"城镇居民",1,1,4,7,NA,NA,5,5,0,2
"1194",310913102,NA,1,"Contract",NA,NA,NA,NA,NA,1,4,4,78,3,7,8,1,2,"城镇居民",1,5,3,NA,NA,NA,5,5,7,0
"1195",310913103,NA,1,"Dispatch",43200,1,NA,700,NA,5,3,4,78,6,6,5,3,1,"城镇居民",1,1,5,1,6,4,5,5,7,7
"1196",310931103,NA,1,"Contract",220000,1,3000,3000,NA,1,4,4,78,6,6,6,6,2,"城镇治疗",1,1,5,1,7,NA,5,5,7,7
"1197",310934101,NA,1,"Contract",110000,1,600,1200,NA,1,3,3,1,6,7,9,7,2,"城镇治疗",1,1,4,1,NA,NA,5,5,2,5
"1198",310963102,NA,1,"Dispatch",110000,1,700,800,NA,5,4,4,78,2,10,8,10,2,"城镇治疗",1,1,3,NA,NA,NA,5,5,2,7
"1199",310963103,NA,1,"Contract",26000,1,420,600,NA,5,4,4,78,3,10,8,10,1,"城镇治疗",1,1,5,1,7,NA,5,5,0,0
"1200",310976101,NA,1,"Contract",350000,1,1500,3000,NA,5,4,5,1,9,6,3,7,2,"城镇治疗",1,1,5,1,8,NA,5,NA,1,7
"1201",310978102,NA,1,"Contract",80000,1,430,NA,1000,5,4,4,78,5,8,6,9,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,3
"1202",311002102,NA,1,"Contract",90000,1,500,1000,500,1,2,2,78,6,7,8,5,2,"城镇治疗",1,1,4,1,7,NA,1,5,5,7
"1203",311002105,NA,0,"Contract",91000,1,100,800,NA,5,2,3,78,8,10,8,7,2,"城镇治疗",1,1,5,1,7,NA,1,5,7,7
"1204",311003101,NA,1,"Contract",170000,1,NA,NA,2000,5,4,4,78,8,8,8,8,1,"城镇治疗",1,1,5,1,7,NA,5,NA,0,7
"1205",311005102,NA,1,"Contract",90000,5,NA,NA,2500,1,4,3,78,5,9,6,8,2,"城镇治疗",5,1,3,5,NA,NA,5,5,7,7
"1206",311008103,NA,1,"Contract",30000,1,500,2500,NA,5,4,4,79,3,10,5,10,2,"城镇治疗",1,1,5,1,7,NA,5,5,1,7
"1207",311008501,NA,0,"Contract",NA,1,NA,2000,NA,5,4,5,78,0,8,5,9,2,"城镇治疗",1,1,4,1,6,NA,5,5,0,3
"1208",311027103,NA,0,"Dispatch",50000,1,NA,700,NA,5,3,4,78,6,9,2,8,2,"城镇治疗",1,1,5,1,5,NA,5,5,3,7
"1209",311039101,NA,1,"Contract",144000,1,1200,3000,NA,5,4,4,78,7,5,7,6,1,"城镇居民",1,1,4,1,7,NA,5,NA,7,7
"1210",311058101,NA,0,"Contract",1e+05,1,NA,NA,NA,1,2,4,78,3,10,6,8,2,"城镇治疗",1,1,4,1,7,NA,5,5,0,7
"1211",311058105,NA,1,"Dispatch",70000,5,NA,NA,NA,5,3,4,79,2,8,7,7,2,"城镇治疗",5,5,1,NA,NA,NA,NA,NA,0,NA
"1212",311060101,NA,0,"Contract",18720,5,NA,0,350,5,3,4,79,6,7,6,7,2,"城镇居民",1,1,5,3,NA,NA,5,5,7,7
"1213",311061101,NA,0,"Dispatch",30000,1,NA,NA,NA,5,3,3,79,6,7,8,8,2,"城镇居民",1,5,1,7,NA,NA,5,5,0,0
"1214",311101103,NA,1,"Contract",36000,1,322,1600,NA,1,4,3,79,0,9,8,5,2,"城镇治疗",1,5,3,3,NA,NA,5,5,3,5
"1215",311101104,NA,0,"Contract",36000,1,230,550,NA,1,4,3,78,5,10,10,5,2,"城镇治疗",1,5,3,7,NA,NA,5,5,2,2
"1216",311101105,NA,1,"Contract",15000,5,NA,400,NA,5,4,4,79,0,10,10,10,1,NA,1,1,5,1,5,NA,5,5,0,7
"1217",311103103,NA,1,"Contract",NA,NA,NA,NA,NA,5,2,2,78,5,10,10,1,2,"城镇治疗",1,1,3,NA,4,NA,5,5,5,3
"1218",311104101,NA,1,"Contract",65000,1,0,0,NA,1,2,4,79,0,10,6,2,2,"城镇治疗",1,5,3,7,NA,NA,5,5,7,2
"1219",311104102,NA,0,"Dispatch",NA,NA,NA,NA,NA,5,2,4,79,5,6,8,5,2,"城镇居民",5,5,1,NA,NA,NA,NA,5,7,NA
"1220",311105101,NA,1,"Contract",29040,5,NA,700,NA,5,4,3,78,7,8,1,2,2,"城镇治疗",1,5,5,7,4,NA,5,5,2,2
"1221",311105104,NA,0,"Contract",33740,1,200,600,1000,1,4,3,78,5,1,10,1,2,"城镇治疗",1,5,3,7,4,NA,5,5,5,5
"1222",311107105,NA,0,"Contract",26400,1,0,0,NA,1,3,3,79,6,8,6,7,5,"城镇居民",1,1,3,7,4,NA,5,5,0,0
"1223",311108107,NA,1,"Contract",80000,1,550,1000,NA,1,4,3,2,8,2,2,2,1,"公费治疗",1,1,4,2,6,NA,5,5,0,5
"1224",311115101,NA,0,"Contract",1e+05,1,NA,NA,NA,5,3,4,78,5,10,10,10,2,"城镇治疗",1,1,5,1,6,NA,5,5,2,5
"1225",311115105,NA,1,"Contract",45450,1,NA,700,75,5,4,3,79,5,5,7,5,2,"城镇治疗",1,1,5,1,5,NA,5,5,0,7
"1226",311137501,NA,0,"Contract",80000,1,450,1000,NA,1,4,4,78,5,6,6,7,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,7
"1227",311140101,NA,1,"Contract",33600,1,0,0,NA,5,4,4,79,6,7,6,5,2,"城镇居民",1,5,4,7,NA,NA,5,5,7,2
"1228",311143101,NA,0,"Contract",0,5,NA,NA,NA,5,3,3,78,3,9,8,5,2,"新型农村",1,5,2,NA,NA,NA,5,5,0,0
"1229",311143102,NA,1,"Contract",NA,NA,NA,NA,NA,5,2,3,78,4,6,6,5,2,"一无所有",5,5,1,NA,NA,NA,NA,5,7,NA
"1230",311154102,NA,1,"Contract",28000,1,320,500,NA,5,2,2,79,0,10,10,9,2,"城镇居民",1,1,4,7,NA,NA,5,5,0,0
"1231",311154103,NA,1,"Dispatch",60000,1,NA,NA,NA,5,2,4,78,0,10,7,5,2,NA,1,1,4,1,7,NA,5,5,0,7
"1232",311167101,NA,1,"Contract",27600,5,NA,0,NA,5,2,3,79,2,5,7,7,2,"城镇居民",5,5,1,NA,NA,NA,NA,5,3,NA
"1233",311202101,NA,0,"Contract",120000,1,NA,2000,NA,5,4,4,78,7,7,7,6,1,"城镇治疗",1,1,5,1,8,NA,5,5,0,7
"1234",311220103,NA,1,"Contract",70000,1,300,1000,1800,5,4,4,79,1,10,8,10,2,"城镇居民",1,5,4,1,6,NA,5,5,3,7
"1235",311220104,NA,0,"Contract",59040,1,800,640,NA,5,3,3,78,5,6,6,6,2,"城镇治疗",1,1,4,1,6,NA,5,5,0,7
"1236",311228101,NA,0,"Contract",NA,NA,NA,NA,NA,5,4,4,78,7,8,10,8,2,"城镇居民",1,1,5,NA,NA,NA,5,NA,3,7
"1237",311228102,NA,1,"Contract",21000,5,NA,NA,NA,5,4,4,79,6,4,6,3,2,"城镇治疗",1,1,3,NA,NA,NA,5,NA,7,7
"1238",311228103,NA,1,"Contract",280000,1,700,2000,NA,1,4,4,1,3,10,5,5,2,"城镇治疗",1,5,5,1,7,77,5,5,0,0
"1239",311228104,NA,0,"Contract",130000,1,500,1000,NA,5,4,4,79,5,9,7,9,2,"城镇治疗",1,1,3,1,6,NA,5,5,0,7
"1240",311247103,NA,1,"Contract",45000,1,NA,0,1200,1,2,4,78,6,8,8,8,2,"公费治疗",1,5,4,7,5,NA,5,5,2,7
"1241",311252101,NA,0,"Contract",150000,1,1498,2246,6000,1,4,4,78,7,6,7,7,2,"城镇治疗",1,1,3,1,NA,NA,5,NA,7,2
"1242",311252102,NA,1,"Dispatch",60000,1,500,600,NA,1,2,4,3,5,5,5,5,2,"城镇治疗",1,1,4,1,NA,NA,5,NA,7,7
"1243",311256103,NA,0,"Contract",NA,NA,NA,NA,NA,5,3,3,78,2,9,8,7,2,"城镇治疗",1,1,4,NA,NA,NA,5,5,0,7
"1244",311263103,NA,0,"Dispatch",70000,1,450,1100,NA,1,2,3,78,3,10,10,10,4,"公费治疗",1,1,4,1,6,NA,5,5,7,7
"1245",311263105,NA,1,"Contract",24000,5,NA,NA,NA,5,2,4,78,6,3,7,5,1,"公费治疗",1,1,5,1,5,NA,5,5,7,7
"1246",311275104,NA,1,"Contract",60000,1,200,600,NA,1,4,4,78,5,4,2,2,2,"城镇居民",1,1,5,1,7,NA,5,NA,0,7
"1247",311288102,NA,0,"Contract",130000,1,285,1888,NA,1,4,4,78,5,7,7,7,4,"城镇治疗",1,1,5,1,6,NA,5,5,0,7
"1248",311299103,NA,1,"Contract",45000,1,400,NA,100,1,2,2,78,1,10,8,9,2,"城镇治疗",1,1,5,6,4,NA,5,5,3,7
"1249",311299104,NA,0,"Contract",27020,5,NA,0,NA,1,2,2,78,3,8,8,7,2,"城镇居民",1,1,3,7,4,NA,5,5,0,0
"1250",311301101,NA,1,"Contract",45000,5,NA,NA,NA,5,3,3,78,5,8,8,5,2,"新型农村",1,5,4,7,4,NA,5,5,0,2
"1251",311333106,NA,0,"Dispatch",80000,1,162,1100,NA,1,4,4,78,5,5,5,7,2,"城镇治疗",1,5,5,2,5,NA,5,5,0,7
"1252",311335101,NA,0,"Contract",70000,1,500,850,1000,5,3,4,79,7,8,5,4,2,"城镇治疗",1,1,5,1,5,NA,5,5,7,7
"1253",311335104,NA,1,"Dispatch",80000,1,900,1200,NA,1,4,4,78,5,10,10,9,2,"城镇治疗",1,1,5,1,6,NA,5,5,5,7
"1254",311346103,NA,1,"Contract",1e+05,1,800,2000,NA,5,4,4,78,8,8,5,6,2,"城镇治疗",1,1,5,1,7,NA,5,5,1,1
"1255",311354101,NA,1,"Contract",60000,1,500,0,NA,1,3,3,78,6,7,8,5,2,"城镇治疗",1,1,3,1,6,NA,5,5,0,3
"1256",311354104,NA,0,"Contract",25000,1,257,7000,1000,1,3,3,78,2,8,9,8,2,"城镇居民",1,5,4,7,5,NA,5,5,0,7
"1257",311361103,NA,1,"Contract",70000,1,315,800,NA,1,4,4,79,5,8,7,7,2,"城镇居民",1,1,5,2,5,NA,5,5,0,7
"1258",311383531,NA,1,"Contract",150000,1,900,NA,3000,5,5,5,3,0,10,8,10,2,"城镇居民",1,5,5,1,5,NA,5,5,1,3
"1259",311386102,NA,0,"Contract",28800,5,NA,NA,1000,5,4,3,79,7,6,5,7,2,"城镇居民",5,5,1,NA,NA,NA,NA,5,7,NA
"1260",311392431,NA,0,"Contract",97000,1,0,0,300,5,4,5,79,5,5,2,10,2,"城镇居民",1,1,4,1,6,NA,5,5,7,7
"1261",311407101,NA,1,"Contract",55000,5,NA,450,500,5,4,4,78,5,9,7,8,2,"城镇治疗",1,5,3,3,4,NA,5,5,0,2
