"","pid","age","gender","dispatch","qg12","qg10","qg1001","qg901","qg702","qn4003","qg401","qg406","qg15","qn10025","qn6011","qn6014","qn6018","qea0","qp605","qu201","qu202","qu802","qu702","w01","kwa2_b_1","qn203","qn4001","qn201_b_1","qn202","qp605"
"1192",310910101,26,1,"Dispatch",30000,1,NA,NA,NA,5,2,2,1,NA,NA,7,8,1,NA,1,1,5,1,7,NA,5,5,0,7,NA
"1193",310913101,56,0,"Contract",10000,5,NA,NA,NA,1,2,3,79,3,6,8,5,2,"城镇居民",1,1,4,7,NA,NA,5,5,0,2,"城镇居民"
"1194",310913102,56,1,"Contract",NA,NA,NA,NA,NA,1,4,4,78,3,7,8,1,2,"城镇居民",1,5,3,NA,NA,NA,5,5,7,0,"城镇居民"
"1195",310913103,23,1,"Dispatch",43200,1,NA,700,NA,5,3,4,78,6,6,5,3,1,"城镇居民",1,1,5,1,6,4,5,5,7,7,"城镇居民"
"1196",310931103,31,1,"Contract",220000,1,3000,3000,NA,1,4,4,78,6,6,6,6,2,"城镇治疗",1,1,5,1,7,NA,5,5,7,7,"城镇治疗"
"1197",310934101,46,1,"Contract",110000,1,600,1200,NA,1,3,3,1,6,7,9,7,2,"城镇治疗",1,1,4,1,NA,NA,5,5,2,5,"城镇治疗"
"1198",310963102,60,1,"Dispatch",110000,1,700,800,NA,5,4,4,78,2,10,8,10,2,"城镇治疗",1,1,3,NA,NA,NA,5,5,2,7,"城镇治疗"
"1199",310963103,27,1,"Contract",26000,1,420,600,NA,5,4,4,78,3,10,8,10,1,"城镇治疗",1,1,5,1,7,NA,5,5,0,0,"城镇治疗"
"1200",310976101,39,1,"Contract",350000,1,1500,3000,NA,5,4,5,1,9,6,3,7,2,"城镇治疗",1,1,5,1,8,NA,5,NA,1,7,"城镇治疗"
"1201",310978102,36,1,"Contract",80000,1,430,NA,1000,5,4,4,78,5,8,6,9,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,3,"城镇治疗"
"1202",311002102,42,1,"Contract",90000,1,500,1000,500,1,2,2,78,6,7,8,5,2,"城镇治疗",1,1,4,1,7,NA,1,5,5,7,"城镇治疗"
"1203",311002105,41,0,"Contract",91000,1,100,800,NA,5,2,3,78,8,10,8,7,2,"城镇治疗",1,1,5,1,7,NA,1,5,7,7,"城镇治疗"
"1204",311003101,30,1,"Contract",170000,1,NA,NA,2000,5,4,4,78,8,8,8,8,1,"城镇治疗",1,1,5,1,7,NA,5,NA,0,7,"城镇治疗"
"1205",311005102,65,1,"Contract",90000,5,NA,NA,2500,1,4,3,78,5,9,6,8,2,"城镇治疗",5,1,3,5,NA,NA,5,5,7,7,"城镇治疗"
"1206",311008103,35,1,"Contract",30000,1,500,2500,NA,5,4,4,79,3,10,5,10,2,"城镇治疗",1,1,5,1,7,NA,5,5,1,7,"城镇治疗"
"1207",311008501,35,0,"Contract",NA,1,NA,2000,NA,5,4,5,78,0,8,5,9,2,"城镇治疗",1,1,4,1,6,NA,5,5,0,3,"城镇治疗"
"1208",311027103,32,0,"Dispatch",50000,1,NA,700,NA,5,3,4,78,6,9,2,8,2,"城镇治疗",1,1,5,1,5,NA,5,5,3,7,"城镇治疗"
"1209",311039101,29,1,"Contract",144000,1,1200,3000,NA,5,4,4,78,7,5,7,6,1,"城镇居民",1,1,4,1,7,NA,5,NA,7,7,"城镇居民"
"1210",311058101,39,0,"Contract",1e+05,1,NA,NA,NA,1,2,4,78,3,10,6,8,2,"城镇治疗",1,1,4,1,7,NA,5,5,0,7,"城镇治疗"
"1211",311058105,47,1,"Dispatch",70000,5,NA,NA,NA,5,3,4,79,2,8,7,7,2,"城镇治疗",5,5,1,NA,NA,NA,NA,NA,0,NA,"城镇治疗"
"1212",311060101,53,0,"Contract",18720,5,NA,0,350,5,3,4,79,6,7,6,7,2,"城镇居民",1,1,5,3,NA,NA,5,5,7,7,"城镇居民"
"1213",311061101,48,0,"Dispatch",30000,1,NA,NA,NA,5,3,3,79,6,7,8,8,2,"城镇居民",1,5,1,7,NA,NA,5,5,0,0,"城镇居民"
"1214",311101103,47,1,"Contract",36000,1,322,1600,NA,1,4,3,79,0,9,8,5,2,"城镇治疗",1,5,3,3,NA,NA,5,5,3,5,"城镇治疗"
"1215",311101104,45,0,"Contract",36000,1,230,550,NA,1,4,3,78,5,10,10,5,2,"城镇治疗",1,5,3,7,NA,NA,5,5,2,2,"城镇治疗"
"1216",311101105,21,1,"Contract",15000,5,NA,400,NA,5,4,4,79,0,10,10,10,1,NA,1,1,5,1,5,NA,5,5,0,7,NA
"1217",311103103,44,1,"Contract",NA,NA,NA,NA,NA,5,2,2,78,5,10,10,1,2,"城镇治疗",1,1,3,NA,4,NA,5,5,5,3,"城镇治疗"
"1218",311104101,54,1,"Contract",65000,1,0,0,NA,1,2,4,79,0,10,6,2,2,"城镇治疗",1,5,3,7,NA,NA,5,5,7,2,"城镇治疗"
"1219",311104102,52,0,"Dispatch",NA,NA,NA,NA,NA,5,2,4,79,5,6,8,5,2,"城镇居民",5,5,1,NA,NA,NA,NA,5,7,NA,"城镇居民"
"1220",311105101,38,1,"Contract",29040,5,NA,700,NA,5,4,3,78,7,8,1,2,2,"城镇治疗",1,5,5,7,4,NA,5,5,2,2,"城镇治疗"
"1221",311105104,38,0,"Contract",33740,1,200,600,1000,1,4,3,78,5,1,10,1,2,"城镇治疗",1,5,3,7,4,NA,5,5,5,5,"城镇治疗"
"1222",311107105,44,0,"Contract",26400,1,0,0,NA,1,3,3,79,6,8,6,7,5,"城镇居民",1,1,3,7,4,NA,5,5,0,0,"城镇居民"
"1223",311108107,21,1,"Contract",80000,1,550,1000,NA,1,4,3,2,8,2,2,2,1,"公费治疗",1,1,4,2,6,NA,5,5,0,5,"公费治疗"
"1224",311115101,39,0,"Contract",1e+05,1,NA,NA,NA,5,3,4,78,5,10,10,10,2,"城镇治疗",1,1,5,1,6,NA,5,5,2,5,"城镇治疗"
"1225",311115105,44,1,"Contract",45450,1,NA,700,75,5,4,3,79,5,5,7,5,2,"城镇治疗",1,1,5,1,5,NA,5,5,0,7,"城镇治疗"
"1226",311137501,28,0,"Contract",80000,1,450,1000,NA,1,4,4,78,5,6,6,7,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,7,"城镇治疗"
"1227",311140101,54,1,"Contract",33600,1,0,0,NA,5,4,4,79,6,7,6,5,2,"城镇居民",1,5,4,7,NA,NA,5,5,7,2,"城镇居民"
"1228",311143101,53,0,"Contract",0,5,NA,NA,NA,5,3,3,78,3,9,8,5,2,"新型农村",1,5,2,NA,NA,NA,5,5,0,0,"新型农村"
"1229",311143102,53,1,"Contract",NA,NA,NA,NA,NA,5,2,3,78,4,6,6,5,2,"一无所有",5,5,1,NA,NA,NA,NA,5,7,NA,"一无所有"
"1230",311154102,50,1,"Contract",28000,1,320,500,NA,5,2,2,79,0,10,10,9,2,"城镇居民",1,1,4,7,NA,NA,5,5,0,0,"城镇居民"
"1231",311154103,27,1,"Dispatch",60000,1,NA,NA,NA,5,2,4,78,0,10,7,5,2,NA,1,1,4,1,7,NA,5,5,0,7,NA
"1232",311167101,50,1,"Contract",27600,5,NA,0,NA,5,2,3,79,2,5,7,7,2,"城镇居民",5,5,1,NA,NA,NA,NA,5,3,NA,"城镇居民"
"1233",311202101,33,0,"Contract",120000,1,NA,2000,NA,5,4,4,78,7,7,7,6,1,"城镇治疗",1,1,5,1,8,NA,5,5,0,7,"城镇治疗"
"1234",311220103,38,1,"Contract",70000,1,300,1000,1800,5,4,4,79,1,10,8,10,2,"城镇居民",1,5,4,1,6,NA,5,5,3,7,"城镇居民"
"1235",311220104,35,0,"Contract",59040,1,800,640,NA,5,3,3,78,5,6,6,6,2,"城镇治疗",1,1,4,1,6,NA,5,5,0,7,"城镇治疗"
"1236",311228101,68,0,"Contract",NA,NA,NA,NA,NA,5,4,4,78,7,8,10,8,2,"城镇居民",1,1,5,NA,NA,NA,5,NA,3,7,"城镇居民"
"1237",311228102,66,1,"Contract",21000,5,NA,NA,NA,5,4,4,79,6,4,6,3,2,"城镇治疗",1,1,3,NA,NA,NA,5,NA,7,7,"城镇治疗"
"1238",311228103,36,1,"Contract",280000,1,700,2000,NA,1,4,4,1,3,10,5,5,2,"城镇治疗",1,5,5,1,7,77,5,5,0,0,"城镇治疗"
"1239",311228104,37,0,"Contract",130000,1,500,1000,NA,5,4,4,79,5,9,7,9,2,"城镇治疗",1,1,3,1,6,NA,5,5,0,7,"城镇治疗"
"1240",311247103,42,1,"Contract",45000,1,NA,0,1200,1,2,4,78,6,8,8,8,2,"公费治疗",1,5,4,7,5,NA,5,5,2,7,"公费治疗"
"1241",311252101,50,0,"Contract",150000,1,1498,2246,6000,1,4,4,78,7,6,7,7,2,"城镇治疗",1,1,3,1,NA,NA,5,NA,7,2,"城镇治疗"
"1242",311252102,51,1,"Dispatch",60000,1,500,600,NA,1,2,4,3,5,5,5,5,2,"城镇治疗",1,1,4,1,NA,NA,5,NA,7,7,"城镇治疗"
"1243",311256103,48,0,"Contract",NA,NA,NA,NA,NA,5,3,3,78,2,9,8,7,2,"城镇治疗",1,1,4,NA,NA,NA,5,5,0,7,"城镇治疗"
"1244",311263103,42,0,"Dispatch",70000,1,450,1100,NA,1,2,3,78,3,10,10,10,4,"公费治疗",1,1,4,1,6,NA,5,5,7,7,"公费治疗"
"1245",311263105,19,1,"Contract",24000,5,NA,NA,NA,5,2,4,78,6,3,7,5,1,"公费治疗",1,1,5,1,5,NA,5,5,7,7,"公费治疗"
"1246",311275104,44,1,"Contract",60000,1,200,600,NA,1,4,4,78,5,4,2,2,2,"城镇居民",1,1,5,1,7,NA,5,NA,0,7,"城镇居民"
"1247",311288102,40,0,"Contract",130000,1,285,1888,NA,1,4,4,78,5,7,7,7,4,"城镇治疗",1,1,5,1,6,NA,5,5,0,7,"城镇治疗"
"1248",311299103,41,1,"Contract",45000,1,400,NA,100,1,2,2,78,1,10,8,9,2,"城镇治疗",1,1,5,6,4,NA,5,5,3,7,"城镇治疗"
"1249",311299104,40,0,"Contract",27020,5,NA,0,NA,1,2,2,78,3,8,8,7,2,"城镇居民",1,1,3,7,4,NA,5,5,0,0,"城镇居民"
"1250",311301101,44,1,"Contract",45000,5,NA,NA,NA,5,3,3,78,5,8,8,5,2,"新型农村",1,5,4,7,4,NA,5,5,0,2,"新型农村"
"1251",311333106,34,0,"Dispatch",80000,1,162,1100,NA,1,4,4,78,5,5,5,7,2,"城镇治疗",1,5,5,2,5,NA,5,5,0,7,"城镇治疗"
"1252",311335101,34,0,"Contract",70000,1,500,850,1000,5,3,4,79,7,8,5,4,2,"城镇治疗",1,1,5,1,5,NA,5,5,7,7,"城镇治疗"
"1253",311335104,37,1,"Dispatch",80000,1,900,1200,NA,1,4,4,78,5,10,10,9,2,"城镇治疗",1,1,5,1,6,NA,5,5,5,7,"城镇治疗"
"1254",311346103,31,1,"Contract",1e+05,1,800,2000,NA,5,4,4,78,8,8,5,6,2,"城镇治疗",1,1,5,1,7,NA,5,5,1,1,"城镇治疗"
"1255",311354101,40,1,"Contract",60000,1,500,0,NA,1,3,3,78,6,7,8,5,2,"城镇治疗",1,1,3,1,6,NA,5,5,0,3,"城镇治疗"
"1256",311354104,36,0,"Contract",25000,1,257,7000,1000,1,3,3,78,2,8,9,8,2,"城镇居民",1,5,4,7,5,NA,5,5,0,7,"城镇居民"
"1257",311361103,39,1,"Contract",70000,1,315,800,NA,1,4,4,79,5,8,7,7,2,"城镇居民",1,1,5,2,5,NA,5,5,0,7,"城镇居民"
"1258",311383531,38,1,"Contract",150000,1,900,NA,3000,5,5,5,3,0,10,8,10,2,"城镇居民",1,5,5,1,5,NA,5,5,1,3,"城镇居民"
"1259",311386102,70,0,"Contract",28800,5,NA,NA,1000,5,4,3,79,7,6,5,7,2,"城镇居民",5,5,1,NA,NA,NA,NA,5,7,NA,"城镇居民"
"1260",311392431,37,0,"Contract",97000,1,0,0,300,5,4,5,79,5,5,2,10,2,"城镇居民",1,1,4,1,6,NA,5,5,7,7,"城镇居民"
"1261",311407101,41,1,"Contract",55000,5,NA,450,500,5,4,4,78,5,9,7,8,2,"城镇治疗",1,5,3,3,4,NA,5,5,0,2,"城镇治疗"
"1262",311407102,36,0,"Contract",50000,5,NA,449,NA,5,4,3,78,2,10,8,8,2,"新型农村",1,5,3,3,4,NA,5,5,0,7,"新型农村"
"1263",311412102,45,0,"Dispatch",54810,5,NA,380,NA,5,3,4,79,3,NA,8,9,2,"新型农村",5,5,2,NA,0,NA,NA,5,2,NA,"新型农村"
"1264",311415101,63,1,"Contract",25000,5,NA,0,NA,5,2,4,79,5,9,8,2,2,"城镇居民",5,5,1,NA,NA,NA,NA,5,7,NA,"城镇居民"
"1265",311422101,57,1,"Contract",29000,5,NA,250,NA,1,3,3,78,0,10,5,5,2,"城镇居民",5,5,1,NA,NA,NA,NA,5,7,NA,"城镇居民"
"1266",311427101,51,1,"Dispatch",46000,1,0,0,2000,5,3,4,78,3,10,4,0,2,"城镇居民",1,5,3,1,3,NA,5,5,7,0,"城镇居民"
"1267",311427103,23,1,"Contract",50000,1,NA,1000,NA,5,2,4,78,6,8,7,8,1,"城镇居民",1,1,5,1,7,4,5,5,0,0,"城镇居民"
"1268",311430101,59,0,"Dispatch",24000,5,NA,0,NA,5,2,4,78,1,10,8,5,2,"城镇居民",5,5,1,NA,NA,NA,NA,5,7,NA,"城镇居民"
"1269",311435102,62,1,"Contract",30000,5,NA,0,900,1,4,4,78,8,6,6,7,2,"城镇居民",1,5,3,7,NA,NA,5,NA,7,7,"城镇居民"
"1270",311441531,38,1,"Contract",140000,1,1000,1200,NA,5,4,4,78,5,5,6,5,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,7,"城镇治疗"
"1271",311468101,25,1,"Dispatch",48000,1,300,1000,1000,1,2,3,78,0,10,8,3,1,"城镇居民",1,1,5,7,6,NA,5,5,0,0,"城镇居民"
"1272",311471101,60,1,"Dispatch",50000,1,100,NA,NA,1,3,3,78,3,8,5,5,2,"城镇居民",5,5,1,NA,NA,NA,NA,5,0,NA,"城镇居民"
"1273",311471102,58,0,"Dispatch",30000,5,NA,NA,NA,1,2,2,78,5,5,5,3,2,"城镇居民",5,5,1,NA,NA,NA,NA,5,0,NA,"城镇居民"
"1274",311471104,36,0,"Contract",45600,1,350,493,NA,5,2,4,78,3,6,7,8,2,"城镇治疗",1,1,5,1,6,NA,5,5,7,7,"城镇治疗"
"1275",311471105,37,1,"Contract",92000,1,184,480,NA,1,4,3,78,8,8,5,7,2,"城镇治疗",1,1,4,1,5,NA,5,5,3,4,"城镇治疗"
"1276",311487101,57,1,"Contract",120000,1,300,700,NA,5,4,4,78,3,8,5,6,2,"城镇居民",1,1,3,1,NA,NA,5,NA,1,7,"城镇居民"
"1277",311487551,29,0,"Contract",12000,1,1000,2000,5000,1,3,5,1,8,7,5,8,2,"城镇居民",1,1,5,1,7,NA,5,NA,3,7,"城镇居民"
"1278",311489103,31,1,"Contract",120000,1,1000,2500,NA,5,4,1,78,0,10,10,10,2,"城镇治疗",1,1,5,7,6,NA,5,5,0,0,"城镇治疗"
"1279",311489104,29,0,"Contract",46800,5,NA,450,NA,1,4,4,79,5,5,7,7,2,"城镇治疗",1,1,5,1,5,4,5,5,0,0,"城镇治疗"
"1280",311490101,27,1,"Contract",130000,1,400,2000,NA,1,3,3,78,7,6,8,8,1,"城镇居民",1,1,4,7,7,NA,5,NA,5,6,"城镇居民"
"1281",311495101,36,0,"Contract",60000,5,NA,300,NA,5,3,4,78,0,10,8,10,2,"城镇居民",1,1,5,1,6,NA,5,5,2,7,"城镇居民"
"1282",311495102,38,1,"Contract",90000,5,NA,300,NA,5,4,4,78,4,3,2,4,2,"城镇居民",1,1,5,1,6,NA,5,5,7,1,"城镇居民"
"1283",311501104,30,1,"Contract",99000,1,0,600,NA,5,4,4,78,4,9,9,8,2,"城镇治疗",1,1,5,1,6,NA,5,5,0,0,"城镇治疗"
"1284",311521102,35,0,"Contract",270000,1,560,2000,NA,5,2,3,78,1,10,8,10,2,"城镇居民",1,1,5,1,7,NA,5,5,0,0,"城镇居民"
"1285",311548101,31,0,"Contract",130000,1,650,NA,NA,1,4,4,79,7,8,8,9,1,"城镇治疗",1,1,5,1,7,NA,5,5,2,5,"城镇治疗"
"1286",311548104,31,1,"Contract",1e+05,1,NA,600,NA,5,2,4,2,7,5,4,3,1,"城镇治疗",1,1,5,1,6,NA,1,5,0,0,"城镇治疗"
"1287",311552101,63,1,"Dispatch",NA,NA,NA,NA,NA,5,3,3,79,6,8,7,7,2,"公费治疗",1,5,3,NA,NA,NA,5,5,2,2,"公费治疗"
"1288",311563101,49,0,"Contract",110000,1,900,1700,NA,1,3,3,78,5,10,10,8,2,"一无所有",1,1,5,1,NA,NA,5,5,7,7,"一无所有"
"1289",311563103,23,0,"Contract",23000,1,600,1100,NA,5,4,4,78,7,10,8,9,1,"城镇治疗",1,1,5,1,7,77,5,5,5,5,"城镇治疗"
"1290",311587101,49,0,"Dispatch",37500,5,NA,260,NA,1,2,3,79,7,5,9,8,2,"城镇治疗",5,5,3,NA,NA,NA,NA,5,0,NA,"城镇治疗"
"1291",311590101,36,0,"Contract",104000,1,NA,NA,NA,5,3,3,78,5,5,7,6,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,3,"城镇治疗"
"1292",311590102,37,1,"Contract",116000,1,NA,NA,NA,1,3,3,2,0,8,7,8,2,"城镇治疗",1,1,5,1,8,NA,5,5,0,0,"城镇治疗"
"1293",311599101,36,1,"Dispatch",1e+05,5,NA,NA,NA,5,4,2,79,2,8,5,8,2,"一无所有",1,5,4,1,4,NA,5,5,0,7,"一无所有"
"1294",311602101,35,1,"Contract",250000,1,1500,4200,NA,5,4,4,78,3,9,7,9,2,"城镇治疗",1,1,5,1,7,NA,5,5,7,7,"城镇治疗"
"1295",311609101,50,1,"Contract",220000,1,4000,5000,2000,1,4,4,78,10,7,7,9,2,"公费治疗",1,1,5,1,NA,NA,5,NA,0,7,"公费治疗"
"1296",311670103,56,0,"Dispatch",50000,5,NA,NA,200,5,4,4,78,6,6,7,3,2,"新型农村",5,5,1,NA,NA,NA,NA,5,7,NA,"新型农村"
"1297",311670601,33,1,"Dispatch",80000,1,574,1200,NA,5,4,4,78,6,7,7,7,2,"城镇治疗",1,1,5,1,7,NA,5,5,1,7,"城镇治疗"
"1298",311683101,50,1,"Contract",80000,1,160,600,NA,5,3,4,79,7,6,6,5,2,"城镇居民",1,5,3,7,NA,NA,5,5,7,3,"城镇居民"
"1299",311683102,49,0,"Contract",8000,5,NA,NA,NA,5,2,4,79,5,5,5,5,2,"一无所有",5,5,5,NA,NA,NA,NA,5,0,NA,"一无所有"
"1300",311683103,27,1,"Dispatch",70000,1,200,1000,1000,5,3,4,78,8,5,5,5,2,"城镇居民",1,5,5,2,6,NA,5,5,0,5,"城镇居民"
"1301",311683601,26,0,"Contract",70000,1,300,600,NA,1,4,4,78,7,5,5,5,2,"城镇治疗",1,1,4,1,6,NA,5,5,2,5,"城镇治疗"
"1302",311686102,30,0,"Dispatch",120000,1,600,1200,600,5,4,3,78,0,10,7,8,2,"城镇治疗",1,1,4,1,7,NA,5,NA,7,7,"城镇治疗"
"1303",311688104,26,0,"Dispatch",80000,1,200,200,NA,1,3,4,79,1,10,4,8,2,"城镇治疗",1,5,3,7,6,NA,5,5,1,3,"城镇治疗"
"1304",311693103,26,1,"Contract",1e+05,1,200,400,NA,5,4,4,3,5,6,3,7,1,"城镇居民",1,1,5,1,7,NA,5,5,1,1,"城镇居民"
"1305",311697104,56,1,"Dispatch",50000,1,600,888,NA,1,1,3,79,2,6,6,4,2,"城镇治疗",1,5,1,7,NA,NA,5,5,0,3,"城镇治疗"
"1306",311699103,43,1,"Dispatch",82000,1,445,865,1000,1,4,3,79,3,10,10,10,2,"城镇治疗",1,5,5,7,4,NA,1,5,0,7,"城镇治疗"
"1307",311699105,43,0,"Dispatch",42580,5,NA,650,NA,1,2,4,79,3,10,10,5,2,"城镇治疗",1,5,4,1,4,NA,5,5,0,0,"城镇治疗"
"1308",311703102,47,0,"Dispatch",30000,5,NA,NA,NA,5,1,4,79,6,5,5,6,5,"城镇居民",1,5,3,7,NA,NA,5,5,2,7,"城镇居民"
"1309",311706103,36,1,"Contract",120000,5,NA,NA,NA,5,4,4,79,0,10,5,10,2,"公费治疗",1,1,5,1,6,NA,5,5,0,7,"公费治疗"
"1310",311706501,32,0,"Contract",50000,1,300,500,NA,1,4,4,78,5,4,5,5,2,"城镇居民",1,1,4,2,6,NA,5,NA,3,3,"城镇居民"
"1311",311712101,48,1,"Dispatch",81911,1,365,581,NA,1,4,4,79,0,10,4,2,2,"城镇居民",1,5,3,1,NA,NA,5,5,7,7,"城镇居民"
"1312",311712102,47,0,"Dispatch",54931,1,256,342,500,1,4,4,79,5,6,7,7,2,"城镇治疗",1,5,5,7,NA,NA,5,5,7,7,"城镇治疗"
"1313",311712103,23,1,"Dispatch",120000,1,700,1100,500,1,2,4,3,7,7,10,8,1,"公费治疗",1,1,5,2,5,NA,5,5,0,4,"公费治疗"
"1314",311717104,31,0,"Contract",160000,1,NA,NA,NA,5,3,3,78,8,5,5,8,2,"城镇治疗",5,1,5,2,7,77,5,1,0,0,"城镇治疗"
"1315",311718101,40,1,"Contract",2e+05,1,330,750,5000,5,4,4,2,5,10,10,6,2,"城镇治疗",1,1,5,1,7,NA,5,5,3,7,"城镇治疗"
"1316",311718102,39,0,"Contract",72000,1,1000,1000,NA,5,4,4,78,5,5,5,5,2,"城镇治疗",1,1,3,2,7,NA,5,5,0,5,"城镇治疗"
"1317",311723101,54,1,"Dispatch",60000,1,500,0,NA,1,3,3,78,5,5,6,7,2,"城镇居民",1,5,4,1,NA,NA,5,NA,7,7,"城镇居民"
"1318",311725103,62,1,"Contract",25000,1,200,0,400,1,4,4,79,7,6,7,7,2,"城镇治疗",5,5,1,NA,NA,NA,NA,5,0,NA,"城镇治疗"
"1319",311725106,35,1,"Contract",1e+05,1,300,650,NA,1,4,4,2,7,3,8,5,2,"城镇治疗",1,1,5,1,6,NA,5,5,1,7,"城镇治疗"
"1320",311725431,35,0,"Contract",65000,1,0,0,200,5,4,4,78,8,5,6,8,2,"城镇治疗",1,1,5,1,6,NA,5,5,1,7,"城镇治疗"
"1321",311731101,36,1,"Contract",80000,1,580,800,NA,1,3,3,78,8,9,7,5,2,"城镇居民",1,1,4,2,5,NA,5,NA,7,7,"城镇居民"
"1322",311733101,39,0,"Dispatch",25004,1,200,620,200,5,3,3,78,5,8,8,8,2,"城镇居民",1,1,5,2,5,NA,5,5,1,2,"城镇居民"
"1323",311733102,43,1,"Dispatch",60000,1,470,0,NA,1,4,4,1,5,7,7,5,2,"城镇居民",1,5,2,7,4,NA,5,5,0,0,"城镇居民"
"1324",311738102,56,1,"Dispatch",34800,5,NA,NA,NA,5,1,1,78,0,10,10,8,2,"一无所有",5,5,1,NA,NA,NA,NA,5,0,NA,"一无所有"
"1325",311738103,31,0,"Contract",1e+05,5,NA,1000,1000,5,4,4,78,6,7,7,7,2,"城镇治疗",1,1,3,1,7,NA,5,5,0,4,"城镇治疗"
"1326",311748101,53,0,"Contract",28800,5,NA,0,NA,5,4,4,79,7,3,5,1,2,NA,1,5,3,7,NA,NA,5,5,0,0,NA
"1327",311748103,32,1,"Dispatch",1e+05,1,500,1000,100,5,4,4,78,6,7,6,7,2,"城镇治疗",1,1,5,5,5,NA,5,5,7,7,"城镇治疗"
"1328",311748501,28,0,"Dispatch",15000,1,NA,250,200,5,4,3,78,2,7,5,7,2,NA,1,1,3,1,6,NA,5,5,1,0,NA
"1329",311750102,36,1,"Dispatch",135000,1,NA,3000,1300,1,3,4,78,7,5,7,3,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,3,"城镇治疗"
"1330",311750103,31,0,"Contract",50000,1,400,1200,NA,1,4,4,78,5,10,8,10,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,7,"城镇治疗"
"1331",311753102,58,1,"Contract",60000,1,NA,420,NA,5,4,4,78,0,6,10,3,2,"城镇治疗",1,5,1,7,NA,NA,5,5,3,3,"城镇治疗"
"1332",311754103,56,1,"Contract",NA,NA,NA,NA,NA,5,4,4,79,5,8,3,3,4,"城镇治疗",1,5,5,NA,NA,NA,5,5,7,7,"城镇治疗"
"1333",311754431,56,1,"Contract",63200,1,NA,1100,NA,1,3,3,79,4,3,3,5,2,"城镇治疗",1,5,2,4,NA,NA,5,5,7,0,"城镇治疗"
"1334",311756102,42,1,"Contract",80000,1,NA,1200,NA,5,4,4,78,5,6,7,6,2,"城镇治疗",1,5,5,4,5,NA,5,5,0,7,"城镇治疗"
"1335",311756103,37,0,"Contract",60000,1,NA,1400,3000,5,2,4,78,8,NA,8,5,2,"城镇治疗",1,1,5,1,6,NA,5,5,0,4,"城镇治疗"
"1336",311758102,71,1,"Contract",NA,NA,NA,NA,NA,5,4,3,79,5,8,5,3,2,"城镇治疗",5,5,1,NA,NA,NA,NA,5,7,NA,"城镇治疗"
"1337",311773103,37,0,"Dispatch",30000,5,NA,NA,NA,5,2,2,79,5,10,7,9,2,"城镇治疗",1,5,4,7,5,NA,5,5,1,1,"城镇治疗"
"1338",311774101,59,1,"Contract",1e+05,1,800,2000,2000,1,4,4,78,5,9,4,2,2,"城镇治疗",1,1,4,1,NA,NA,5,5,7,3,"城镇治疗"
"1339",311781102,49,1,"Contract",76000,1,460,NA,NA,1,3,4,78,7,8,6,8,2,"城镇治疗",1,5,5,7,NA,NA,5,5,7,7,"城镇治疗"
"1340",311792101,45,1,"Contract",40000,5,NA,350,NA,5,4,5,79,9,0,1,1,2,"城镇治疗",1,5,5,7,NA,NA,5,5,0,1,"城镇治疗"
"1341",311798101,39,0,"Contract",40000,1,NA,NA,NA,1,2,3,79,5,6,5,8,2,"城镇治疗",1,5,2,7,4,NA,5,5,0,0,"城镇治疗"
"1342",311800101,51,1,"Contract",56000,1,147,450,NA,5,3,4,79,5,9,5,1,2,NA,1,5,3,7,NA,NA,5,5,0,7,NA
"1343",311800102,47,0,"Contract",NA,1,147,603,100,5,5,5,79,7,10,10,10,2,"城镇治疗",1,5,4,4,NA,NA,5,5,2,3,"城镇治疗"
"1344",311802101,50,0,"Contract",45000,5,NA,NA,NA,5,3,3,79,3,10,5,10,2,"一无所有",5,5,1,NA,NA,NA,NA,5,0,NA,"一无所有"
"1345",311802102,49,1,"Contract",120000,1,153,449,NA,5,2,3,79,10,10,8,10,2,"城镇治疗",1,5,5,7,NA,NA,5,5,7,7,"城镇治疗"
"1346",311802103,28,1,"Contract",35000,1,160,450,NA,5,2,2,79,7,5,0,7,2,"城镇治疗",1,5,5,4,4,NA,5,5,1,2,"城镇治疗"
"1347",311805101,50,1,"Contract",45000,5,NA,700,NA,5,2,2,79,5,10,5,10,2,"城镇治疗",1,5,5,1,NA,NA,5,5,0,1,"城镇治疗"
"1348",311805102,50,0,"Dispatch",36000,5,NA,NA,NA,5,4,3,79,5,10,5,10,2,"新型农村",5,5,1,NA,3,NA,NA,5,0,NA,"新型农村"
"1349",311814104,26,1,"Contract",140000,1,800,3000,NA,5,4,4,78,5,5,5,8,2,"城镇治疗",1,1,5,1,5,NA,5,5,1,0,"城镇治疗"
"1350",311815101,39,1,"Contract",72000,5,NA,470,1000,5,3,3,78,7,7,6,6,2,"城镇居民",1,5,4,7,4,NA,5,5,0,7,"城镇居民"
"1351",311817102,45,0,"Contract",42800,1,NA,NA,NA,5,3,3,79,5,10,10,8,2,"城镇治疗",1,5,5,7,NA,NA,5,5,0,0,"城镇治疗"
